u,v,label,score,model,case,group
A000066,A000080,1,63.0,preferential_attachment,case1,Heuristic
A000192,A000196,1,266.0,preferential_attachment,case1,Heuristic
A000003,A000382,1,52.0,preferential_attachment,case1,Heuristic
A000377,A000509,1,16.0,preferential_attachment,case1,Heuristic
A000374,A000478,1,60.0,preferential_attachment,case1,Heuristic
A000114,A000378,1,592.0,preferential_attachment,case1,Heuristic
A000217,A000367,1,66.0,preferential_attachment,case1,Heuristic
A000410,A000562,1,64.0,preferential_attachment,case1,Heuristic
A000080,A000462,1,252.0,preferential_attachment,case1,Heuristic
A000225,A000564,1,27.0,preferential_attachment,case1,Heuristic
A000047,A000226,1,98.0,preferential_attachment,case1,Heuristic
A000293,A000482,1,20.0,preferential_attachment,case1,Heuristic
A000129,A000155,1,45.0,preferential_attachment,case1,Heuristic
A000304,A000560,1,200.0,preferential_attachment,case1,Heuristic
A000281,A000348,1,460.0,preferential_attachment,case1,Heuristic
A000165,A000267,1,56.0,preferential_attachment,case1,Heuristic
A000411,A000525,1,64.0,preferential_attachment,case1,Heuristic
A000068,A000429,1,4.0,preferential_attachment,case1,Heuristic
A000248,A000370,1,80.0,preferential_attachment,case1,Heuristic
A000427,A000472,1,75.0,preferential_attachment,case1,Heuristic
A000240,A000270,1,56.0,preferential_attachment,case1,Heuristic
A000001,A000262,1,56.0,preferential_attachment,case1,Heuristic
A000274,A000473,1,406.0,preferential_attachment,case1,Heuristic
A000141,A000210,1,112.0,preferential_attachment,case1,Heuristic
A000208,A000329,1,51.0,preferential_attachment,case1,Heuristic
A000010,A000137,1,336.0,preferential_attachment,case1,Heuristic
A000048,A000137,1,312.0,preferential_attachment,case1,Heuristic
A000158,A000545,1,300.0,preferential_attachment,case1,Heuristic
A000475,A000477,1,247.0,preferential_attachment,case1,Heuristic
A000136,A000209,1,272.0,preferential_attachment,case1,Heuristic
A000105,A000503,1,133.0,preferential_attachment,case1,Heuristic
A000026,A000303,1,120.0,preferential_attachment,case1,Heuristic
A000106,A000124,1,85.0,preferential_attachment,case1,Heuristic
A000037,A000454,1,54.0,preferential_attachment,case1,Heuristic
A000381,A000426,1,1029.0,preferential_attachment,case1,Heuristic
A000206,A000320,1,42.0,preferential_attachment,case1,Heuristic
A000496,A000538,1,280.0,preferential_attachment,case1,Heuristic
A000030,A000171,1,30.0,preferential_attachment,case1,Heuristic
A000407,A000553,1,60.0,preferential_attachment,case1,Heuristic
A000241,A000255,1,205.0,preferential_attachment,case1,Heuristic
A000414,A000516,1,96.0,preferential_attachment,case1,Heuristic
A000054,A000458,1,66.0,preferential_attachment,case1,Heuristic
A000055,A000166,1,144.0,preferential_attachment,case1,Heuristic
A000321,A000560,1,380.0,preferential_attachment,case1,Heuristic
A000199,A000354,1,322.0,preferential_attachment,case1,Heuristic
A000251,A000454,1,27.0,preferential_attachment,case1,Heuristic
A000072,A000219,1,9.0,preferential_attachment,case1,Heuristic
A000114,A000533,1,48.0,preferential_attachment,case1,Heuristic
A000237,A000477,1,190.0,preferential_attachment,case1,Heuristic
A000278,A000398,1,250.0,preferential_attachment,case1,Heuristic
A000181,A000569,1,120.0,preferential_attachment,case1,Heuristic
A000093,A000493,1,903.0,preferential_attachment,case1,Heuristic
A000248,A000305,1,65.0,preferential_attachment,case1,Heuristic
A000401,A000467,1,276.0,preferential_attachment,case1,Heuristic
A000381,A000382,1,637.0,preferential_attachment,case1,Heuristic
A000349,A000493,1,473.0,preferential_attachment,case1,Heuristic
A000090,A000206,1,57.0,preferential_attachment,case1,Heuristic
A000370,A000426,1,336.0,preferential_attachment,case1,Heuristic
A000137,A000321,1,228.0,preferential_attachment,case1,Heuristic
A000175,A000552,1,132.0,preferential_attachment,case1,Heuristic
A000333,A000550,1,621.0,preferential_attachment,case1,Heuristic
A000164,A000425,1,108.0,preferential_attachment,case1,Heuristic
A000187,A000305,1,91.0,preferential_attachment,case1,Heuristic
A000230,A000468,1,108.0,preferential_attachment,case1,Heuristic
A000191,A000417,1,57.0,preferential_attachment,case1,Heuristic
A000051,A000279,1,42.0,preferential_attachment,case1,Heuristic
A000109,A000388,1,84.0,preferential_attachment,case1,Heuristic
A000099,A000312,1,90.0,preferential_attachment,case1,Heuristic
A000028,A000471,1,108.0,preferential_attachment,case1,Heuristic
A000143,A000323,1,481.0,preferential_attachment,case1,Heuristic
A000010,A000274,1,1624.0,preferential_attachment,case1,Heuristic
A000272,A000381,1,1127.0,preferential_attachment,case1,Heuristic
A000255,A000257,1,492.0,preferential_attachment,case1,Heuristic
A000101,A000191,1,171.0,preferential_attachment,case1,Heuristic
A000272,A000382,1,299.0,preferential_attachment,case1,Heuristic
A000004,A000413,1,240.0,preferential_attachment,case1,Heuristic
A000031,A000205,1,8.0,preferential_attachment,case1,Heuristic
A000365,A000535,1,5.0,preferential_attachment,case1,Heuristic
A000300,A000305,1,195.0,preferential_attachment,case1,Heuristic
A000026,A000422,1,130.0,preferential_attachment,case1,Heuristic
A000100,A000398,1,100.0,preferential_attachment,case1,Heuristic
A000029,A000255,1,410.0,preferential_attachment,case1,Heuristic
A000012,A000493,1,344.0,preferential_attachment,case1,Heuristic
A000142,A000274,1,1218.0,preferential_attachment,case1,Heuristic
A000229,A000507,1,60.0,preferential_attachment,case1,Heuristic
A000105,A000374,1,114.0,preferential_attachment,case1,Heuristic
A000122,A000274,1,174.0,preferential_attachment,case1,Heuristic
A000333,A000381,1,1323.0,preferential_attachment,case1,Heuristic
A000205,A000387,1,9.0,preferential_attachment,case1,Heuristic
A000095,A000139,1,420.0,preferential_attachment,case1,Heuristic
A000056,A000178,1,144.0,preferential_attachment,case1,Heuristic
A000378,A000390,1,111.0,preferential_attachment,case1,Heuristic
A000260,A000268,1,120.0,preferential_attachment,case1,Heuristic
A000262,A000477,1,266.0,preferential_attachment,case1,Heuristic
A000198,A000249,1,160.0,preferential_attachment,case1,Heuristic
A000107,A000477,1,95.0,preferential_attachment,case1,Heuristic
A000432,A000540,1,56.0,preferential_attachment,case1,Heuristic
A000198,A000378,1,148.0,preferential_attachment,case1,Heuristic
A000475,A000566,1,78.0,preferential_attachment,case1,Heuristic
A000177,A000531,1,434.0,preferential_attachment,case1,Heuristic
A000087,A000110,1,285.0,preferential_attachment,case1,Heuristic
A000042,A000455,1,3.0,preferential_attachment,case1,Heuristic
A000043,A000451,1,169.0,preferential_attachment,case1,Heuristic
A000321,A000538,1,266.0,preferential_attachment,case1,Heuristic
A000186,A000229,1,128.0,preferential_attachment,case1,Heuristic
A000156,A000244,1,30.0,preferential_attachment,case1,Heuristic
A000182,A000197,1,288.0,preferential_attachment,case1,Heuristic
A000179,A000321,1,684.0,preferential_attachment,case1,Heuristic
A000197,A000255,1,1476.0,preferential_attachment,case1,Heuristic
A000024,A000473,1,91.0,preferential_attachment,case1,Heuristic
A000334,A000559,1,91.0,preferential_attachment,case1,Heuristic
A000319,A000474,1,364.0,preferential_attachment,case1,Heuristic
A000310,A000363,1,30.0,preferential_attachment,case1,Heuristic
A000044,A000056,1,198.0,preferential_attachment,case1,Heuristic
A000026,A000518,1,110.0,preferential_attachment,case1,Heuristic
A000177,A000332,1,310.0,preferential_attachment,case1,Heuristic
A000380,A000467,1,391.0,preferential_attachment,case1,Heuristic
A000143,A000402,1,444.0,preferential_attachment,case1,Heuristic
A000462,A000485,1,120.0,preferential_attachment,case1,Heuristic
A000047,A000379,1,140.0,preferential_attachment,case1,Heuristic
A000109,A000430,1,224.0,preferential_attachment,case1,Heuristic
A000087,A000213,1,120.0,preferential_attachment,case1,Heuristic
A000190,A000506,1,690.0,preferential_attachment,case1,Heuristic
A000059,A000448,1,36.0,preferential_attachment,case1,Heuristic
A000084,A000274,1,986.0,preferential_attachment,case1,Heuristic
A000195,A000318,1,72.0,preferential_attachment,case1,Heuristic
A000109,A000513,1,224.0,preferential_attachment,case1,Heuristic
A000033,A000125,1,220.0,preferential_attachment,case1,Heuristic
A000189,A000391,1,546.0,preferential_attachment,case1,Heuristic
A000476,A000531,1,154.0,preferential_attachment,case1,Heuristic
A000253,A000274,1,406.0,preferential_attachment,case1,Heuristic
A000043,A000518,1,143.0,preferential_attachment,case1,Heuristic
A000023,A000477,1,95.0,preferential_attachment,case1,Heuristic
A000319,A000362,1,143.0,preferential_attachment,case1,Heuristic
A000249,A000266,1,120.0,preferential_attachment,case1,Heuristic
A000008,A000349,1,77.0,preferential_attachment,case1,Heuristic
A000042,A000082,1,9.0,preferential_attachment,case1,Heuristic
A000398,A000505,1,250.0,preferential_attachment,case1,Heuristic
A000105,A000230,1,513.0,preferential_attachment,case1,Heuristic
A000073,A000229,1,28.0,preferential_attachment,case1,Heuristic
A000177,A000493,1,1333.0,preferential_attachment,case1,Heuristic
A000205,A000420,1,10.0,preferential_attachment,case1,Heuristic
A000200,A000569,1,114.0,preferential_attachment,case1,Heuristic
A000094,A000373,1,184.0,preferential_attachment,case1,Heuristic
A000177,A000225,1,279.0,preferential_attachment,case1,Heuristic
A000026,A000362,1,110.0,preferential_attachment,case1,Heuristic
A000072,A000150,1,9.0,preferential_attachment,case1,Heuristic
A000168,A000492,1,32.0,preferential_attachment,case1,Heuristic
A000002,A000398,1,50.0,preferential_attachment,case1,Heuristic
A000171,A000255,1,246.0,preferential_attachment,case1,Heuristic
A000114,A000552,1,176.0,preferential_attachment,case1,Heuristic
A000432,A000433,1,32.0,preferential_attachment,case1,Heuristic
A000434,A000443,1,252.0,preferential_attachment,case1,Heuristic
A000192,A000245,1,19.0,preferential_attachment,case1,Heuristic
A000124,A000367,1,187.0,preferential_attachment,case1,Heuristic
A000181,A000531,1,280.0,preferential_attachment,case1,Heuristic
A000354,A000396,1,42.0,preferential_attachment,case1,Heuristic
A000381,A000391,1,1274.0,preferential_attachment,case1,Heuristic
A000431,A000487,1,130.0,preferential_attachment,case1,Heuristic
A000255,A000347,1,246.0,preferential_attachment,case1,Heuristic
A000325,A000383,1,182.0,preferential_attachment,case1,Heuristic
A000373,A000552,1,506.0,preferential_attachment,case1,Heuristic
A000206,A000557,1,18.0,preferential_attachment,case1,Heuristic
A000065,A000359,1,119.0,preferential_attachment,case1,Heuristic
A000086,A000446,1,35.0,preferential_attachment,case1,Heuristic
A000128,A000451,1,195.0,preferential_attachment,case1,Heuristic
A000095,A000541,1,70.0,preferential_attachment,case1,Heuristic
A000026,A000335,1,180.0,preferential_attachment,case1,Heuristic
A000265,A000475,1,169.0,preferential_attachment,case1,Heuristic
A000382,A000407,1,156.0,preferential_attachment,case1,Heuristic
A000249,A000336,1,120.0,preferential_attachment,case1,Heuristic
A000026,A000529,1,140.0,preferential_attachment,case1,Heuristic
A000392,A000496,1,320.0,preferential_attachment,case1,Heuristic
A000137,A000550,1,276.0,preferential_attachment,case1,Heuristic
A000026,A000043,1,130.0,preferential_attachment,case1,Heuristic
A000023,A000363,1,25.0,preferential_attachment,case1,Heuristic
A000268,A000523,1,120.0,preferential_attachment,case1,Heuristic
A000199,A000450,1,276.0,preferential_attachment,case1,Heuristic
A000220,A000441,1,8.0,preferential_attachment,case1,Heuristic
A000240,A000309,1,112.0,preferential_attachment,case1,Heuristic
A000065,A000499,1,238.0,preferential_attachment,case1,Heuristic
A000025,A000420,1,90.0,preferential_attachment,case1,Heuristic
A000226,A000261,1,70.0,preferential_attachment,case1,Heuristic
A000034,A000321,1,285.0,preferential_attachment,case1,Heuristic
A000084,A000501,1,136.0,preferential_attachment,case1,Heuristic
A000029,A000556,1,240.0,preferential_attachment,case1,Heuristic
A000274,A000344,1,464.0,preferential_attachment,case1,Heuristic
A000029,A000279,1,60.0,preferential_attachment,case1,Heuristic
A000335,A000451,1,234.0,preferential_attachment,case1,Heuristic
A000105,A000125,1,380.0,preferential_attachment,case1,Heuristic
A000177,A000383,1,806.0,preferential_attachment,case1,Heuristic
A000051,A000174,1,35.0,preferential_attachment,case1,Heuristic
A000259,A000425,1,576.0,preferential_attachment,case1,Heuristic
A000109,A000229,1,56.0,preferential_attachment,case1,Heuristic
A000265,A000472,1,195.0,preferential_attachment,case1,Heuristic
A000274,A000323,1,754.0,preferential_attachment,case1,Heuristic
A000017,A000097,1,9.0,preferential_attachment,case1,Heuristic
A000287,A000368,1,81.0,preferential_attachment,case1,Heuristic
A000034,A000538,1,210.0,preferential_attachment,case1,Heuristic
A000181,A000208,1,340.0,preferential_attachment,case1,Heuristic
A000321,A000391,1,494.0,preferential_attachment,case1,Heuristic
A000257,A000424,1,132.0,preferential_attachment,case1,Heuristic
A000233,A000568,1,45.0,preferential_attachment,case1,Heuristic
A000139,A000262,1,420.0,preferential_attachment,case1,Heuristic
A000114,A000190,1,368.0,preferential_attachment,case1,Heuristic
A000090,A000557,1,114.0,preferential_attachment,case1,Heuristic
A000333,A000432,1,216.0,preferential_attachment,case1,Heuristic
A000373,A000412,1,1150.0,preferential_attachment,case1,Heuristic
A000138,A000200,1,19.0,preferential_attachment,case1,Heuristic
A000105,A000403,1,380.0,preferential_attachment,case1,Heuristic
A000114,A000569,1,96.0,preferential_attachment,case1,Heuristic
A000174,A000279,1,30.0,preferential_attachment,case1,Heuristic
A000055,A000516,1,384.0,preferential_attachment,case1,Heuristic
A000309,A000318,1,72.0,preferential_attachment,case1,Heuristic
A000129,A000468,1,36.0,preferential_attachment,case1,Heuristic
A000192,A000452,1,76.0,preferential_attachment,case1,Heuristic
A000398,A000444,1,225.0,preferential_attachment,case1,Heuristic
A000031,A000426,1,168.0,preferential_attachment,case1,Heuristic
A000005,A000139,1,60.0,preferential_attachment,case1,Heuristic
A000193,A000348,1,180.0,preferential_attachment,case1,Heuristic
A000289,A000381,1,441.0,preferential_attachment,case1,Heuristic
A000256,A000493,1,946.0,preferential_attachment,case1,Heuristic
A000044,A000320,1,154.0,preferential_attachment,case1,Heuristic
A000032,A000141,1,168.0,preferential_attachment,case1,Heuristic
A000246,A000543,1,42.0,preferential_attachment,case1,Heuristic
A000094,A000326,1,24.0,preferential_attachment,case1,Heuristic
A000224,A000537,1,16.0,preferential_attachment,case1,Heuristic
A000056,A000237,1,180.0,preferential_attachment,case1,Heuristic
A000150,A000327,1,9.0,preferential_attachment,case1,Heuristic
A000030,A000039,1,40.0,preferential_attachment,case1,Heuristic
A000108,A000247,1,35.0,preferential_attachment,case1,Heuristic
A000161,A000312,1,20.0,preferential_attachment,case1,Heuristic
A000124,A000355,1,85.0,preferential_attachment,case1,Heuristic
A000065,A000529,1,238.0,preferential_attachment,case1,Heuristic
A000249,A000357,1,320.0,preferential_attachment,case1,Heuristic
A000359,A000459,1,77.0,preferential_attachment,case1,Heuristic
A000132,A000524,1,20.0,preferential_attachment,case1,Heuristic
A000281,A000537,1,184.0,preferential_attachment,case1,Heuristic
A000319,A000499,1,182.0,preferential_attachment,case1,Heuristic
A000239,A000329,1,24.0,preferential_attachment,case1,Heuristic
A000004,A000506,1,480.0,preferential_attachment,case1,Heuristic
A000332,A000492,1,80.0,preferential_attachment,case1,Heuristic
A000499,A000518,1,154.0,preferential_attachment,case1,Heuristic
A000255,A000275,1,369.0,preferential_attachment,case1,Heuristic
A000129,A000383,1,234.0,preferential_attachment,case1,Heuristic
A000327,A000393,1,27.0,preferential_attachment,case1,Heuristic
A000045,A000321,1,285.0,preferential_attachment,case1,Heuristic
A000056,A000361,1,54.0,preferential_attachment,case1,Heuristic
A000048,A000403,1,520.0,preferential_attachment,case1,Heuristic
A000047,A000268,1,210.0,preferential_attachment,case1,Heuristic
A000387,A000398,1,225.0,preferential_attachment,case1,Heuristic
A000120,A000304,1,130.0,preferential_attachment,case1,Heuristic
A000123,A000487,1,130.0,preferential_attachment,case1,Heuristic
A000277,A000392,1,288.0,preferential_attachment,case1,Heuristic
A000093,A000383,1,546.0,preferential_attachment,case1,Heuristic
A000373,A000513,1,736.0,preferential_attachment,case1,Heuristic
A000144,A000177,1,93.0,preferential_attachment,case1,Heuristic
A000090,A000474,1,532.0,preferential_attachment,case1,Heuristic
A000348,A000479,1,200.0,preferential_attachment,case1,Heuristic
A000303,A000319,1,156.0,preferential_attachment,case1,Heuristic
A000114,A000477,1,304.0,preferential_attachment,case1,Heuristic
A000224,A000504,1,6.0,preferential_attachment,case1,Heuristic
A000110,A000203,1,76.0,preferential_attachment,case1,Heuristic
A000024,A000028,1,156.0,preferential_attachment,case1,Heuristic
A000041,A000239,1,40.0,preferential_attachment,case1,Heuristic
A000303,A000335,1,216.0,preferential_attachment,case1,Heuristic
A000121,A000449,1,230.0,preferential_attachment,case1,Heuristic
A000019,A000250,1,90.0,preferential_attachment,case1,Heuristic
A000003,A000426,1,84.0,preferential_attachment,case1,Heuristic
A000142,A000515,1,315.0,preferential_attachment,case1,Heuristic
A000422,A000434,1,234.0,preferential_attachment,case1,Heuristic
A000055,A000475,1,208.0,preferential_attachment,case1,Heuristic
A000304,A000311,1,120.0,preferential_attachment,case1,Heuristic
A000114,A000249,1,640.0,preferential_attachment,case1,Heuristic
A000386,A000407,1,84.0,preferential_attachment,case1,Heuristic
A000189,A000272,1,483.0,preferential_attachment,case1,Heuristic
A000253,A000525,1,56.0,preferential_attachment,case1,Heuristic
A000362,A000491,1,165.0,preferential_attachment,case1,Heuristic
A000183,A000474,1,644.0,preferential_attachment,case1,Heuristic
A000256,A000272,1,506.0,preferential_attachment,case1,Heuristic
A000005,A000391,1,52.0,preferential_attachment,case1,Heuristic
A000350,A000424,1,176.0,preferential_attachment,case1,Heuristic
A000063,A000373,1,552.0,preferential_attachment,case1,Heuristic
A000249,A000475,1,520.0,preferential_attachment,case1,Heuristic
A000014,A000559,1,63.0,preferential_attachment,case1,Heuristic
A000161,A000220,1,8.0,preferential_attachment,case1,Heuristic
A000268,A000305,1,195.0,preferential_attachment,case1,Heuristic
A000254,A000434,1,180.0,preferential_attachment,case1,Heuristic
A000063,A000197,1,432.0,preferential_attachment,case1,Heuristic
A000185,A000234,1,36.0,preferential_attachment,case1,Heuristic
A000055,A000151,1,16.0,preferential_attachment,case1,Heuristic
A000018,A000301,1,42.0,preferential_attachment,case1,Heuristic
A000136,A000321,1,304.0,preferential_attachment,case1,Heuristic
A000159,A000248,1,95.0,preferential_attachment,case1,Heuristic
A000449,A000510,1,437.0,preferential_attachment,case1,Heuristic
A000017,A000124,1,51.0,preferential_attachment,case1,Heuristic
A000158,A000177,1,775.0,preferential_attachment,case1,Heuristic
A000093,A000348,1,420.0,preferential_attachment,case1,Heuristic
A000344,A000364,1,24.0,preferential_attachment,case1,Heuristic
A000109,A000508,1,42.0,preferential_attachment,case1,Heuristic
A000331,A000556,1,360.0,preferential_attachment,case1,Heuristic
A000045,A000209,1,255.0,preferential_attachment,case1,Heuristic
A000156,A000166,1,135.0,preferential_attachment,case1,Heuristic
A000428,A000506,1,900.0,preferential_attachment,case1,Heuristic
A000255,A000507,1,615.0,preferential_attachment,case1,Heuristic
A000288,A000467,1,115.0,preferential_attachment,case1,Heuristic
A000396,A000475,1,39.0,preferential_attachment,case1,Heuristic
A000065,A000335,1,306.0,preferential_attachment,case1,Heuristic
A000105,A000250,1,190.0,preferential_attachment,case1,Heuristic
A000070,A000270,1,16.0,preferential_attachment,case1,Heuristic
A000457,A000511,1,18.0,preferential_attachment,case1,Heuristic
A000482,A000524,1,16.0,preferential_attachment,case1,Heuristic
A000080,A000335,1,378.0,preferential_attachment,case1,Heuristic
A000179,A000374,1,216.0,preferential_attachment,case1,Heuristic
A000010,A000538,1,392.0,preferential_attachment,case1,Heuristic
A000080,A000505,1,210.0,preferential_attachment,case1,Heuristic
A000142,A000416,1,357.0,preferential_attachment,case1,Heuristic
A000430,A000508,1,48.0,preferential_attachment,case1,Heuristic
A000179,A000350,1,576.0,preferential_attachment,case1,Heuristic
A000465,A000565,1,15.0,preferential_attachment,case1,Heuristic
A000381,A000550,1,1127.0,preferential_attachment,case1,Heuristic
A000109,A000425,1,504.0,preferential_attachment,case1,Heuristic
A000067,A000087,1,105.0,preferential_attachment,case1,Heuristic
A000435,A000480,1,80.0,preferential_attachment,case1,Heuristic
A000047,A000287,1,126.0,preferential_attachment,case1,Heuristic
A000169,A000537,1,88.0,preferential_attachment,case1,Heuristic
A000016,A000420,1,110.0,preferential_attachment,case1,Heuristic
A000197,A000401,1,432.0,preferential_attachment,case1,Heuristic
A000098,A000553,1,30.0,preferential_attachment,case1,Heuristic
A000089,A000376,1,9.0,preferential_attachment,case1,Heuristic
A000496,A000550,1,460.0,preferential_attachment,case1,Heuristic
A000194,A000281,1,161.0,preferential_attachment,case1,Heuristic
A000151,A000391,1,26.0,preferential_attachment,case1,Heuristic
A000134,A000373,1,644.0,preferential_attachment,case1,Heuristic
A000506,A000546,1,630.0,preferential_attachment,case1,Heuristic
A000448,A000568,1,30.0,preferential_attachment,case1,Heuristic
A000100,A000177,1,124.0,preferential_attachment,case1,Heuristic
A000099,A000159,1,342.0,preferential_attachment,case1,Heuristic
A000010,A000445,1,616.0,preferential_attachment,case1,Heuristic
A000322,A000398,1,100.0,preferential_attachment,case1,Heuristic
A000087,A000381,1,735.0,preferential_attachment,case1,Heuristic
A000175,A000512,1,96.0,preferential_attachment,case1,Heuristic
A000141,A000507,1,420.0,preferential_attachment,case1,Heuristic
A000122,A000349,1,33.0,preferential_attachment,case1,Heuristic
A000424,A000519,1,44.0,preferential_attachment,case1,Heuristic
A000122,A000493,1,129.0,preferential_attachment,case1,Heuristic
A000152,A000568,1,35.0,preferential_attachment,case1,Heuristic
A000306,A000493,1,344.0,preferential_attachment,case1,Heuristic
A000226,A000372,1,63.0,preferential_attachment,case1,Heuristic
A000176,A000442,1,96.0,preferential_attachment,case1,Heuristic
A000340,A000509,1,13.0,preferential_attachment,case1,Heuristic
A000142,A000334,1,273.0,preferential_attachment,case1,Heuristic
A000011,A000340,1,208.0,preferential_attachment,case1,Heuristic
A000114,A000198,1,64.0,preferential_attachment,case1,Heuristic
A000266,A000564,1,9.0,preferential_attachment,case1,Heuristic
A000016,A000381,1,539.0,preferential_attachment,case1,Heuristic
A000047,A000368,1,126.0,preferential_attachment,case1,Heuristic
A000274,A000378,1,2146.0,preferential_attachment,case1,Heuristic
A000186,A000404,1,192.0,preferential_attachment,case1,Heuristic
A000146,A000484,1,48.0,preferential_attachment,case1,Heuristic
A000380,A000506,1,510.0,preferential_attachment,case1,Heuristic
A000434,A000518,1,198.0,preferential_attachment,case1,Heuristic
A000186,A000537,1,256.0,preferential_attachment,case1,Heuristic
A000278,A000348,1,200.0,preferential_attachment,case1,Heuristic
A000227,A000381,1,392.0,preferential_attachment,case1,Heuristic
A000048,A000424,1,286.0,preferential_attachment,case1,Heuristic
A000170,A000281,1,828.0,preferential_attachment,case1,Heuristic
A000262,A000512,1,112.0,preferential_attachment,case1,Heuristic
A000086,A000458,1,30.0,preferential_attachment,case1,Heuristic
A000110,A000516,1,456.0,preferential_attachment,case1,Heuristic
A000019,A000350,1,144.0,preferential_attachment,case1,Heuristic
A000366,A000478,1,120.0,preferential_attachment,case1,Heuristic
A000186,A000508,1,96.0,preferential_attachment,case1,Heuristic
A000001,A000477,1,76.0,preferential_attachment,case1,Heuristic
A000231,A000493,1,172.0,preferential_attachment,case1,Heuristic
A000474,A000560,1,560.0,preferential_attachment,case1,Heuristic
A000247,A000513,1,112.0,preferential_attachment,case1,Heuristic
A000348,A000444,1,180.0,preferential_attachment,case1,Heuristic
A000374,A000424,1,66.0,preferential_attachment,case1,Heuristic
A000386,A000547,1,56.0,preferential_attachment,case1,Heuristic
A000383,A000393,1,234.0,preferential_attachment,case1,Heuristic
A000333,A000475,1,351.0,preferential_attachment,case1,Heuristic
A000088,A000374,1,108.0,preferential_attachment,case1,Heuristic
A000159,A000188,1,152.0,preferential_attachment,case1,Heuristic
A000186,A000274,1,1856.0,preferential_attachment,case1,Heuristic
A000030,A000255,1,205.0,preferential_attachment,case1,Heuristic
A000330,A000341,1,20.0,preferential_attachment,case1,Heuristic
A000142,A000271,1,105.0,preferential_attachment,case1,Heuristic
A000290,A000372,1,90.0,preferential_attachment,case1,Heuristic
A000138,A000141,1,28.0,preferential_attachment,case1,Heuristic
A000054,A000230,1,297.0,preferential_attachment,case1,Heuristic
A000374,A000554,1,150.0,preferential_attachment,case1,Heuristic
A000129,A000507,1,135.0,preferential_attachment,case1,Heuristic
A000225,A000383,1,234.0,preferential_attachment,case1,Heuristic
A000136,A000445,1,352.0,preferential_attachment,case1,Heuristic
A000178,A000265,1,104.0,preferential_attachment,case1,Heuristic
A000141,A000398,1,700.0,preferential_attachment,case1,Heuristic
A000177,A000320,1,434.0,preferential_attachment,case1,Heuristic
A000354,A000423,1,42.0,preferential_attachment,case1,Heuristic
A000128,A000362,1,165.0,preferential_attachment,case1,Heuristic
A000255,A000274,1,2378.0,preferential_attachment,case1,Heuristic
A000055,A000142,1,336.0,preferential_attachment,case1,Heuristic
A000087,A000260,1,120.0,preferential_attachment,case1,Heuristic
A000181,A000349,1,220.0,preferential_attachment,case1,Heuristic
A000330,A000515,1,150.0,preferential_attachment,case1,Heuristic
A000337,A000352,1,9.0,preferential_attachment,case1,Heuristic
A000392,A000538,1,224.0,preferential_attachment,case1,Heuristic
A000080,A000086,1,105.0,preferential_attachment,case1,Heuristic
A000284,A000449,1,460.0,preferential_attachment,case1,Heuristic
A000259,A000401,1,192.0,preferential_attachment,case1,Heuristic
A000131,A000134,1,42.0,preferential_attachment,case1,Heuristic
A000177,A000476,1,341.0,preferential_attachment,case1,Heuristic
A000250,A000350,1,160.0,preferential_attachment,case1,Heuristic
A000001,A000107,1,20.0,preferential_attachment,case1,Heuristic
A000134,A000165,1,98.0,preferential_attachment,case1,Heuristic
A000125,A000179,1,720.0,preferential_attachment,case1,Heuristic
A000434,A000491,1,270.0,preferential_attachment,case1,Heuristic
A000265,A000566,1,78.0,preferential_attachment,case1,Heuristic
A000320,A000325,1,98.0,preferential_attachment,case1,Heuristic
A000141,A000155,1,140.0,preferential_attachment,case1,Heuristic
A000196,A000440,1,84.0,preferential_attachment,case1,Heuristic
A000189,A000281,1,483.0,preferential_attachment,case1,Heuristic
A000335,A000474,1,504.0,preferential_attachment,case1,Heuristic
A000227,A000333,1,216.0,preferential_attachment,case1,Heuristic
A000198,A000445,1,88.0,preferential_attachment,case1,Heuristic
A000445,A000496,1,440.0,preferential_attachment,case1,Heuristic
A000382,A000426,1,273.0,preferential_attachment,case1,Heuristic
A000076,A000240,1,126.0,preferential_attachment,case1,Heuristic
A000321,A000531,1,266.0,preferential_attachment,case1,Heuristic
A000037,A000206,1,18.0,preferential_attachment,case1,Heuristic
A000124,A000238,1,68.0,preferential_attachment,case1,Heuristic
A000230,A000334,1,351.0,preferential_attachment,case1,Heuristic
A000329,A000453,1,15.0,preferential_attachment,case1,Heuristic
A000301,A000381,1,294.0,preferential_attachment,case1,Heuristic
A000143,A000162,1,444.0,preferential_attachment,case1,Heuristic
A000501,A000546,1,168.0,preferential_attachment,case1,Heuristic
A000398,A000420,1,250.0,preferential_attachment,case1,Heuristic
A000104,A000569,1,42.0,preferential_attachment,case1,Heuristic
A000334,A000503,1,91.0,preferential_attachment,case1,Heuristic
A000137,A000179,1,432.0,preferential_attachment,case1,Heuristic
A000089,A000141,1,28.0,preferential_attachment,case1,Heuristic
A000063,A000170,1,432.0,preferential_attachment,case1,Heuristic
A000010,A000526,1,112.0,preferential_attachment,case1,Heuristic
A000020,A000114,1,96.0,preferential_attachment,case1,Heuristic
A000281,A000484,1,138.0,preferential_attachment,case1,Heuristic
A000031,A000464,1,24.0,preferential_attachment,case1,Heuristic
A000192,A000307,1,190.0,preferential_attachment,case1,Heuristic
A000179,A000496,1,720.0,preferential_attachment,case1,Heuristic
A000298,A000523,1,64.0,preferential_attachment,case1,Heuristic
A000262,A000373,1,644.0,preferential_attachment,case1,Heuristic
