u,v,label,score,model,case,group
A000162,A000472,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000345,A000498,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000106,A000393,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000236,A000434,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000404,A000488,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000291,A000445,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000191,A000323,0,0.016666666666666666,RF(handcrafted),case2,ML(handcrafted)
A000098,A000487,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000102,A000336,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000047,A000492,0,0.02,RF(handcrafted),case2,ML(handcrafted)
A000484,A000538,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000175,A000334,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000042,A000503,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000323,A000497,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000136,A000537,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000283,A000425,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000134,A000321,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000308,A000448,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000036,A000298,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000086,A000544,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000234,A000291,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000074,A000463,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000212,A000426,0,0.02,RF(handcrafted),case2,ML(handcrafted)
A000241,A000297,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000305,A000395,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000407,A000451,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000083,A000472,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000354,A000456,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000123,A000506,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000010,A000320,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000373,A000439,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000229,A000366,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000361,A000434,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000167,A000230,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000446,A000499,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000203,A000205,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000376,A000545,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000116,A000266,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000099,A000409,0,0.01,RF(handcrafted),case2,ML(handcrafted)
A000011,A000078,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000107,A000355,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000047,A000341,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000254,A000297,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000123,A000230,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000285,A000365,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000187,A000214,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000125,A000439,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000028,A000050,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000104,A000384,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000053,A000169,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000116,A000549,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000079,A000228,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000073,A000239,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000181,A000506,0,0.02,RF(handcrafted),case2,ML(handcrafted)
A000218,A000279,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000225,A000368,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000148,A000162,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000450,A000486,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000136,A000293,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000123,A000501,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000010,A000293,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000045,A000331,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000196,A000365,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000249,A000504,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000068,A000509,0,0.06666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000166,A000450,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000359,A000552,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000029,A000115,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000207,A000374,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000114,A000253,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000319,A000377,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000546,A000568,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000082,A000180,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000024,A000227,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000275,A000515,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000350,A000439,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000054,A000194,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000072,A000244,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000124,A000527,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000434,A000460,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000200,A000482,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000142,A000374,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000009,A000128,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000043,A000390,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000115,A000398,0,0.01,RF(handcrafted),case2,ML(handcrafted)
A000528,A000545,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000014,A000451,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000123,A000240,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000037,A000473,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000348,A000410,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000318,A000475,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000379,A000535,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000093,A000297,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000112,A000172,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000081,A000259,0,0.01,RF(handcrafted),case2,ML(handcrafted)
A000514,A000519,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000072,A000502,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000109,A000322,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000231,A000517,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000241,A000426,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000278,A000407,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000234,A000377,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000140,A000280,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000289,A000329,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000106,A000462,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000123,A000434,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000281,A000535,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000174,A000390,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000169,A000467,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000255,A000412,0,0.043333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000370,A000474,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000073,A000261,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000090,A000333,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000062,A000065,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000316,A000432,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000225,A000383,0,0.043333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000134,A000471,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000063,A000176,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000143,A000497,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000335,A000396,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000203,A000272,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000085,A000248,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000045,A000129,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000413,A000543,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000233,A000248,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000002,A000557,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000035,A000354,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000236,A000357,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000079,A000526,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000111,A000144,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000428,A000446,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000079,A000169,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000203,A000436,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000136,A000255,0,0.023333333333333334,RF(handcrafted),case2,ML(handcrafted)
A000099,A000454,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000313,A000568,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000049,A000235,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000297,A000352,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000177,A000508,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000039,A000073,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000028,A000120,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000023,A000164,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000325,A000474,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000055,A000270,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000140,A000399,0,0.02666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000193,A000296,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000276,A000365,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000090,A000302,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000133,A000282,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000283,A000363,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000395,A000487,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000332,A000364,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000018,A000155,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000123,A000393,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000024,A000244,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000217,A000285,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000286,A000468,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000375,A000493,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000249,A000282,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000103,A000464,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000053,A000531,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000156,A000412,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000352,A000409,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000294,A000427,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000087,A000450,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000083,A000336,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000212,A000543,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000107,A000301,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000122,A000240,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000178,A000320,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000187,A000503,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000122,A000546,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000147,A000273,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000065,A000384,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000255,A000337,0,0.013333333333333334,RF(handcrafted),case2,ML(handcrafted)
A000074,A000297,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000051,A000098,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000120,A000312,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000080,A000502,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000092,A000204,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000004,A000486,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000242,A000386,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000108,A000409,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000142,A000506,0,0.01,RF(handcrafted),case2,ML(handcrafted)
A000174,A000189,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000364,A000486,0,0.01,RF(handcrafted),case2,ML(handcrafted)
A000070,A000159,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000372,A000459,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000159,A000396,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000065,A000512,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000080,A000185,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000132,A000203,0,0.02,RF(handcrafted),case2,ML(handcrafted)
A000109,A000361,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000165,A000533,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000137,A000205,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000087,A000290,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000004,A000357,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000070,A000353,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000232,A000397,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000164,A000507,0,0.02,RF(handcrafted),case2,ML(handcrafted)
A000350,A000487,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000027,A000238,0,0.016666666666666666,RF(handcrafted),case2,ML(handcrafted)
A000040,A000430,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000212,A000450,0,0.04666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000017,A000424,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000032,A000418,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000254,A000347,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000243,A000327,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000227,A000380,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000281,A000459,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000282,A000369,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000170,A000560,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000166,A000203,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000339,A000490,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000203,A000268,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000290,A000432,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000296,A000365,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000145,A000417,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000468,A000519,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000320,A000455,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000107,A000491,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000340,A000568,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000194,A000522,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000135,A000260,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000079,A000333,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000006,A000159,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000070,A000286,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000122,A000563,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000062,A000257,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000022,A000503,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000397,A000486,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000150,A000481,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000142,A000391,0,0.016666666666666666,RF(handcrafted),case2,ML(handcrafted)
A000222,A000231,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000331,A000564,0,0.013333333333333334,RF(handcrafted),case2,ML(handcrafted)
A000265,A000295,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000034,A000152,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000105,A000466,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000243,A000444,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000123,A000179,0,0.03666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000082,A000097,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000074,A000430,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000124,A000347,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000348,A000529,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000113,A000469,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000379,A000436,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000250,A000304,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000192,A000291,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000140,A000268,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000474,A000519,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000110,A000251,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000171,A000453,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000262,A000346,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000217,A000282,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000523,A000541,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000161,A000357,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000045,A000495,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000177,A000500,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000337,A000370,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000189,A000528,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000041,A000061,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000043,A000184,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000257,A000523,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000131,A000489,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000243,A000308,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000418,A000451,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000246,A000269,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000061,A000169,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000312,A000384,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000097,A000242,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000081,A000120,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000303,A000502,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000308,A000351,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000509,A000525,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000395,A000506,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000058,A000444,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000028,A000443,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000441,A000454,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000136,A000525,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000352,A000403,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000333,A000364,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000283,A000419,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000156,A000295,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000008,A000296,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000003,A000407,0,0.04666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000076,A000152,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000232,A000317,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000029,A000460,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000296,A000452,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000157,A000274,0,0.04,RF(handcrafted),case2,ML(handcrafted)
A000128,A000339,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000048,A000295,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000205,A000387,0,0.06333333333333334,RF(handcrafted),case2,ML(handcrafted)
A000475,A000540,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000039,A000160,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000169,A000470,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000033,A000100,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000092,A000266,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000049,A000150,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000166,A000440,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000071,A000098,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000245,A000409,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000473,A000512,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000211,A000456,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000410,A000506,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000471,A000561,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000009,A000235,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000114,A000167,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000029,A000098,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000261,A000293,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000120,A000388,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000171,A000285,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000505,A000516,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000294,A000445,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000169,A000366,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000528,A000535,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000288,A000559,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000137,A000462,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000425,A000491,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000081,A000267,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000419,A000450,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000225,A000462,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000537,A000568,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000014,A000110,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000369,A000568,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000182,A000192,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000306,A000498,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000113,A000319,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000413,A000516,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000251,A000388,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000090,A000348,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000197,A000205,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000270,A000302,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000226,A000338,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000101,A000104,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000413,A000529,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000235,A000522,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000439,A000483,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000097,A000316,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000001,A000347,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000124,A000282,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000170,A000508,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000113,A000524,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000092,A000100,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000117,A000164,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000030,A000423,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000202,A000345,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000410,A000501,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000195,A000453,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000239,A000515,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000060,A000348,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000260,A000429,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000115,A000525,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000118,A000462,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000100,A000438,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000400,A000428,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000009,A000218,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000124,A000414,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000068,A000445,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000260,A000489,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000229,A000519,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000023,A000409,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000353,A000442,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000160,A000524,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000291,A000446,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000226,A000322,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000162,A000536,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000003,A000285,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000148,A000234,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000028,A000351,0,0.006666666666666667,RF(handcrafted),case2,ML(handcrafted)
A000086,A000343,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000387,A000465,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000163,A000415,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000470,A000518,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000481,A000497,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000064,A000106,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000110,A000368,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000141,A000306,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000013,A000123,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000235,A000481,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000302,A000520,0,0.0033333333333333335,RF(handcrafted),case2,ML(handcrafted)
A000054,A000267,0,0.0,RF(handcrafted),case2,ML(handcrafted)
A000087,A000151,0,0.0,RF(handcrafted),case2,ML(handcrafted)
