u,v,label,score,model,group,case
A000109,A000475,1,0.9681587893438701,Node2Vec+LR(Hadamard),Embedding,case1
A000052,A000074,1,0.9999997795128039,Node2Vec+LR(Hadamard),Embedding,case1
A000192,A000351,1,0.2405648644093551,Node2Vec+LR(Hadamard),Embedding,case1
A000056,A000265,1,0.828332151066468,Node2Vec+LR(Hadamard),Embedding,case1
A000463,A000556,1,0.9717028737802013,Node2Vec+LR(Hadamard),Embedding,case1
A000196,A000401,1,0.8274813530075986,Node2Vec+LR(Hadamard),Embedding,case1
A000332,A000453,1,0.9944597760545199,Node2Vec+LR(Hadamard),Embedding,case1
A000255,A000472,1,0.054348135962424354,Node2Vec+LR(Hadamard),Embedding,case1
A000274,A000347,1,0.644273298673377,Node2Vec+LR(Hadamard),Embedding,case1
A000139,A000391,1,0.0066788476980850385,Node2Vec+LR(Hadamard),Embedding,case1
A000189,A000308,1,0.02605873407601355,Node2Vec+LR(Hadamard),Embedding,case1
A000282,A000545,1,0.9942350475969811,Node2Vec+LR(Hadamard),Embedding,case1
A000493,A000515,1,0.9767958151908708,Node2Vec+LR(Hadamard),Embedding,case1
A000223,A000449,1,0.6236498138459632,Node2Vec+LR(Hadamard),Embedding,case1
A000183,A000398,1,0.07237554369604274,Node2Vec+LR(Hadamard),Embedding,case1
A000190,A000369,1,0.37904302644275334,Node2Vec+LR(Hadamard),Embedding,case1
A000067,A000074,1,0.9999978839797672,Node2Vec+LR(Hadamard),Embedding,case1
A000388,A000508,1,0.9999917754308625,Node2Vec+LR(Hadamard),Embedding,case1
A000199,A000330,1,0.9191171616237691,Node2Vec+LR(Hadamard),Embedding,case1
A000191,A000249,1,0.19005853600755399,Node2Vec+LR(Hadamard),Embedding,case1
A000113,A000288,1,0.9995260819525051,Node2Vec+LR(Hadamard),Embedding,case1
A000109,A000333,1,0.7864350098406268,Node2Vec+LR(Hadamard),Embedding,case1
A000304,A000402,1,0.9988613697665734,Node2Vec+LR(Hadamard),Embedding,case1
A000121,A000520,1,0.9951102994541322,Node2Vec+LR(Hadamard),Embedding,case1
A000426,A000506,1,0.5807102343660666,Node2Vec+LR(Hadamard),Embedding,case1
A000232,A000406,1,0.999801059214033,Node2Vec+LR(Hadamard),Embedding,case1
A000204,A000280,1,0.9973586869201538,Node2Vec+LR(Hadamard),Embedding,case1
A000062,A000386,0,0.09898101468350663,Node2Vec+LR(Hadamard),Embedding,case1
A000522,A000529,0,2.2114614445367722e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000057,A000063,0,0.20010619868782337,Node2Vec+LR(Hadamard),Embedding,case1
A000131,A000206,0,0.00678377458086969,Node2Vec+LR(Hadamard),Embedding,case1
A000318,A000043,0,1.412399103200361e-07,Node2Vec+LR(Hadamard),Embedding,case1
A000298,A000113,0,0.06842984614737209,Node2Vec+LR(Hadamard),Embedding,case1
A000327,A000210,0,0.007618959694675203,Node2Vec+LR(Hadamard),Embedding,case1
A000217,A000275,0,0.024898723571174924,Node2Vec+LR(Hadamard),Embedding,case1
A000216,A000017,0,7.817841425749771e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000049,A000028,0,0.021911012879707734,Node2Vec+LR(Hadamard),Embedding,case1
A000471,A000209,0,0.5119707491060391,Node2Vec+LR(Hadamard),Embedding,case1
A000046,A000459,0,0.008310748647889044,Node2Vec+LR(Hadamard),Embedding,case1
A000118,A000243,0,0.0008966845088149837,Node2Vec+LR(Hadamard),Embedding,case1
A000004,A000100,0,0.029681772120342106,Node2Vec+LR(Hadamard),Embedding,case1
A000267,A000326,0,0.37427013427450767,Node2Vec+LR(Hadamard),Embedding,case1
A000232,A000147,0,0.14992311193688054,Node2Vec+LR(Hadamard),Embedding,case1
A000244,A000254,0,0.034291068463410374,Node2Vec+LR(Hadamard),Embedding,case1
A000026,A000517,0,0.0033729220981657104,Node2Vec+LR(Hadamard),Embedding,case1
A000447,A000569,0,0.06631823858212652,Node2Vec+LR(Hadamard),Embedding,case1
A000191,A000411,0,0.000977818107360939,Node2Vec+LR(Hadamard),Embedding,case1
A000044,A000295,0,0.001698104035339146,Node2Vec+LR(Hadamard),Embedding,case1
A000215,A000114,0,0.6868843506565764,Node2Vec+LR(Hadamard),Embedding,case1
A000071,A000354,0,0.006555202913448446,Node2Vec+LR(Hadamard),Embedding,case1
A000441,A000228,0,0.5107385950154204,Node2Vec+LR(Hadamard),Embedding,case1
A000121,A000208,0,0.08840066144125812,Node2Vec+LR(Hadamard),Embedding,case1
A000103,A000454,0,0.1832981784625206,Node2Vec+LR(Hadamard),Embedding,case1
A000332,A000445,0,0.050195070635374484,Node2Vec+LR(Hadamard),Embedding,case1
A000071,A000412,0,0.0013061907371691437,Node2Vec+LR(Hadamard),Embedding,case1
A000203,A000088,0,0.09660179134420215,Node2Vec+LR(Hadamard),Embedding,case1
A000234,A000509,0,0.0006484386730787626,Node2Vec+LR(Hadamard),Embedding,case1
A000566,A000496,0,0.599053732052645,Node2Vec+LR(Hadamard),Embedding,case1
A000327,A000333,0,0.05771412124166777,Node2Vec+LR(Hadamard),Embedding,case1
A000436,A000329,0,0.04064100067622391,Node2Vec+LR(Hadamard),Embedding,case1
A000148,A000438,0,0.3614796495853269,Node2Vec+LR(Hadamard),Embedding,case1
A000311,A000126,0,0.004745075746864277,Node2Vec+LR(Hadamard),Embedding,case1
A000472,A000089,0,0.23009990035830413,Node2Vec+LR(Hadamard),Embedding,case1
A000029,A000170,0,0.034379889984426364,Node2Vec+LR(Hadamard),Embedding,case1
A000122,A000222,0,0.7443820416978981,Node2Vec+LR(Hadamard),Embedding,case1
A000409,A000544,0,0.27887477710595004,Node2Vec+LR(Hadamard),Embedding,case1
A000463,A000356,0,0.002930216034353007,Node2Vec+LR(Hadamard),Embedding,case1
A000273,A000286,0,0.4046716764279134,Node2Vec+LR(Hadamard),Embedding,case1
A000300,A000270,0,0.16217674737456342,Node2Vec+LR(Hadamard),Embedding,case1
A000116,A000218,0,0.00021734876722896235,Node2Vec+LR(Hadamard),Embedding,case1
A000355,A000118,0,5.750698197226253e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000354,A000136,0,0.2801619841746499,Node2Vec+LR(Hadamard),Embedding,case1
A000363,A000356,0,0.05819454095926568,Node2Vec+LR(Hadamard),Embedding,case1
A000309,A000512,0,0.3450001143331122,Node2Vec+LR(Hadamard),Embedding,case1
A000254,A000083,0,0.0007603518710091984,Node2Vec+LR(Hadamard),Embedding,case1
A000465,A000359,0,0.1781442973761086,Node2Vec+LR(Hadamard),Embedding,case1
A000424,A000223,0,0.004089127148188381,Node2Vec+LR(Hadamard),Embedding,case1
A000211,A000308,0,0.00024994371883251985,Node2Vec+LR(Hadamard),Embedding,case1
A000449,A000092,0,0.24115803740073088,Node2Vec+LR(Hadamard),Embedding,case1
A000355,A000506,0,0.08753915182110734,Node2Vec+LR(Hadamard),Embedding,case1
A000267,A000115,0,0.12436547566716753,Node2Vec+LR(Hadamard),Embedding,case1
A000380,A000241,0,0.00118480470221534,Node2Vec+LR(Hadamard),Embedding,case1
A000148,A000140,0,0.024758247420864,Node2Vec+LR(Hadamard),Embedding,case1
A000071,A000289,0,0.0007830583035392331,Node2Vec+LR(Hadamard),Embedding,case1
A000105,A000528,0,0.9454213893618255,Node2Vec+LR(Hadamard),Embedding,case1
A000035,A000110,0,0.008187532583735706,Node2Vec+LR(Hadamard),Embedding,case1
A000259,A000495,0,0.1053441941086691,Node2Vec+LR(Hadamard),Embedding,case1
A000446,A000022,0,0.005527049998017748,Node2Vec+LR(Hadamard),Embedding,case1
A000142,A000092,0,0.10401862138622321,Node2Vec+LR(Hadamard),Embedding,case1
A000108,A000150,0,0.6487787447511828,Node2Vec+LR(Hadamard),Embedding,case1
A000486,A000463,0,5.448007884679448e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000086,A000300,0,0.0009782505741069607,Node2Vec+LR(Hadamard),Embedding,case1
A000133,A000182,0,0.8104997709658874,Node2Vec+LR(Hadamard),Embedding,case1
A000497,A000247,0,0.46051213960686554,Node2Vec+LR(Hadamard),Embedding,case1
A000131,A000329,0,0.000922989606544565,Node2Vec+LR(Hadamard),Embedding,case1
A000272,A000357,0,0.022740137564929375,Node2Vec+LR(Hadamard),Embedding,case1
A000281,A000160,0,0.5986923609992454,Node2Vec+LR(Hadamard),Embedding,case1
A000148,A000014,0,0.300076027109965,Node2Vec+LR(Hadamard),Embedding,case1
A000338,A000139,0,0.029437156849258503,Node2Vec+LR(Hadamard),Embedding,case1
A000044,A000547,0,0.024755803129346055,Node2Vec+LR(Hadamard),Embedding,case1
A000358,A000511,0,0.001159954508749935,Node2Vec+LR(Hadamard),Embedding,case1
A000040,A000062,0,0.004114726972503685,Node2Vec+LR(Hadamard),Embedding,case1
A000171,A000513,0,0.1551473623309574,Node2Vec+LR(Hadamard),Embedding,case1
A000471,A000467,0,0.01900464816872679,Node2Vec+LR(Hadamard),Embedding,case1
A000065,A000322,0,4.836754424178491e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000366,A000225,0,0.10445705263168131,Node2Vec+LR(Hadamard),Embedding,case1
A000486,A000092,0,7.631357017966928e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000249,A000004,0,0.0046910032709402,Node2Vec+LR(Hadamard),Embedding,case1
A000083,A000294,0,2.9350698864313468e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000231,A000032,0,0.1860918516738451,Node2Vec+LR(Hadamard),Embedding,case1
A000473,A000001,0,0.00016992495817152702,Node2Vec+LR(Hadamard),Embedding,case1
A000175,A000295,0,0.00028561156965476933,Node2Vec+LR(Hadamard),Embedding,case1
A000180,A000003,0,0.36335868075365507,Node2Vec+LR(Hadamard),Embedding,case1
A000543,A000170,0,0.010630468163284933,Node2Vec+LR(Hadamard),Embedding,case1
A000568,A000453,0,2.438760366067147e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000122,A000414,0,0.9152116651600127,Node2Vec+LR(Hadamard),Embedding,case1
A000298,A000009,0,0.003907236110383236,Node2Vec+LR(Hadamard),Embedding,case1
A000153,A000114,0,0.03047748999653044,Node2Vec+LR(Hadamard),Embedding,case1
A000219,A000047,0,0.0018167746145875856,Node2Vec+LR(Hadamard),Embedding,case1
A000233,A000245,0,0.12317075838503892,Node2Vec+LR(Hadamard),Embedding,case1
A000098,A000188,0,0.0020996521173188387,Node2Vec+LR(Hadamard),Embedding,case1
A000058,A000548,0,0.17169191212956228,Node2Vec+LR(Hadamard),Embedding,case1
A000552,A000513,0,0.22866856863078625,Node2Vec+LR(Hadamard),Embedding,case1
A000044,A000368,0,0.0028532030607728055,Node2Vec+LR(Hadamard),Embedding,case1
A000359,A000065,0,0.9904516731212902,Node2Vec+LR(Hadamard),Embedding,case1
A000356,A000334,0,0.1402588595693254,Node2Vec+LR(Hadamard),Embedding,case1
A000213,A000239,0,0.004116036617582518,Node2Vec+LR(Hadamard),Embedding,case1
A000168,A000262,0,0.07081212222825142,Node2Vec+LR(Hadamard),Embedding,case1
A000374,A000371,0,0.01854747645853571,Node2Vec+LR(Hadamard),Embedding,case1
A000501,A000078,0,0.9816434818051198,Node2Vec+LR(Hadamard),Embedding,case1
A000546,A000204,0,0.025618490724310664,Node2Vec+LR(Hadamard),Embedding,case1
A000540,A000022,0,0.012881118922946787,Node2Vec+LR(Hadamard),Embedding,case1
A000049,A000289,0,3.850706692324992e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000361,A000086,0,8.106382974174265e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000186,A000515,0,0.006313037833015501,Node2Vec+LR(Hadamard),Embedding,case1
A000019,A000565,0,0.01590182937227116,Node2Vec+LR(Hadamard),Embedding,case1
A000200,A000084,0,0.1085291655135171,Node2Vec+LR(Hadamard),Embedding,case1
A000067,A000150,0,0.008655986324221139,Node2Vec+LR(Hadamard),Embedding,case1
A000443,A000220,0,0.0010324091349065618,Node2Vec+LR(Hadamard),Embedding,case1
A000548,A000090,0,0.3543146864207817,Node2Vec+LR(Hadamard),Embedding,case1
A000104,A000226,0,0.003295868804044268,Node2Vec+LR(Hadamard),Embedding,case1
A000242,A000117,0,0.4477929148704292,Node2Vec+LR(Hadamard),Embedding,case1
A000396,A000538,0,0.16878466092190403,Node2Vec+LR(Hadamard),Embedding,case1
A000486,A000103,0,0.7825672929496934,Node2Vec+LR(Hadamard),Embedding,case1
A000332,A000523,0,0.00017483492843909285,Node2Vec+LR(Hadamard),Embedding,case1
A000062,A000433,0,0.0163494670866726,Node2Vec+LR(Hadamard),Embedding,case1
A000363,A000123,0,0.08048059150433229,Node2Vec+LR(Hadamard),Embedding,case1
A000357,A000561,0,0.0854133813819962,Node2Vec+LR(Hadamard),Embedding,case1
A000121,A000393,0,0.24530850980229524,Node2Vec+LR(Hadamard),Embedding,case1
A000105,A000068,0,0.16313655849357356,Node2Vec+LR(Hadamard),Embedding,case1
A000478,A000139,0,0.056799567280792836,Node2Vec+LR(Hadamard),Embedding,case1
A000233,A000410,0,0.0017700281817032634,Node2Vec+LR(Hadamard),Embedding,case1
A000251,A000379,0,7.846064327909189e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000382,A000403,0,0.02497865216209037,Node2Vec+LR(Hadamard),Embedding,case1
A000544,A000316,0,0.003781740640160371,Node2Vec+LR(Hadamard),Embedding,case1
A000079,A000529,0,2.8973821564197087e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000506,A000270,0,0.13554926646049256,Node2Vec+LR(Hadamard),Embedding,case1
A000544,A000438,0,0.9841917414317186,Node2Vec+LR(Hadamard),Embedding,case1
A000026,A000245,0,1.0763424064104424e-06,Node2Vec+LR(Hadamard),Embedding,case1
A000546,A000239,0,0.6960908805327657,Node2Vec+LR(Hadamard),Embedding,case1
A000164,A000207,0,0.0014930530014831398,Node2Vec+LR(Hadamard),Embedding,case1
A000540,A000564,0,0.4422795612756198,Node2Vec+LR(Hadamard),Embedding,case1
A000156,A000296,0,0.0035023096142602593,Node2Vec+LR(Hadamard),Embedding,case1
A000557,A000562,0,0.005759492439432811,Node2Vec+LR(Hadamard),Embedding,case1
A000492,A000375,0,0.0031704350222249997,Node2Vec+LR(Hadamard),Embedding,case1
A000358,A000281,0,0.011551120860138023,Node2Vec+LR(Hadamard),Embedding,case1
A000511,A000090,0,0.0001870300749436223,Node2Vec+LR(Hadamard),Embedding,case1
A000401,A000084,0,0.784264228151758,Node2Vec+LR(Hadamard),Embedding,case1
A000062,A000496,0,0.2191349337200032,Node2Vec+LR(Hadamard),Embedding,case1
A000347,A000502,0,0.06312871062035157,Node2Vec+LR(Hadamard),Embedding,case1
A000100,A000050,0,0.776187117933811,Node2Vec+LR(Hadamard),Embedding,case1
A000451,A000467,0,0.0051125827749201195,Node2Vec+LR(Hadamard),Embedding,case1
A000282,A000526,0,0.009166090776956175,Node2Vec+LR(Hadamard),Embedding,case1
A000313,A000353,0,0.0019466006955250875,Node2Vec+LR(Hadamard),Embedding,case1
A000355,A000022,0,0.7243515618021554,Node2Vec+LR(Hadamard),Embedding,case1
A000041,A000063,0,0.9255285795911902,Node2Vec+LR(Hadamard),Embedding,case1
A000269,A000025,0,0.023973430495343936,Node2Vec+LR(Hadamard),Embedding,case1
A000465,A000432,0,0.0011962345474550791,Node2Vec+LR(Hadamard),Embedding,case1
A000531,A000564,0,0.08642887336782226,Node2Vec+LR(Hadamard),Embedding,case1
A000300,A000459,0,0.466597934874776,Node2Vec+LR(Hadamard),Embedding,case1
A000479,A000452,0,0.00023967295825405368,Node2Vec+LR(Hadamard),Embedding,case1
A000157,A000385,0,0.07578552693451236,Node2Vec+LR(Hadamard),Embedding,case1
A000106,A000569,0,0.08294046418052575,Node2Vec+LR(Hadamard),Embedding,case1
A000045,A000215,0,0.0756372964459266,Node2Vec+LR(Hadamard),Embedding,case1
A000122,A000467,0,0.8679754299590344,Node2Vec+LR(Hadamard),Embedding,case1
A000326,A000124,0,0.44395432289671255,Node2Vec+LR(Hadamard),Embedding,case1
A000103,A000127,0,0.012663021107946105,Node2Vec+LR(Hadamard),Embedding,case1
A000473,A000439,0,0.00026240834705073537,Node2Vec+LR(Hadamard),Embedding,case1
A000156,A000059,0,0.004652479143886229,Node2Vec+LR(Hadamard),Embedding,case1
A000107,A000246,0,0.005736332283453082,Node2Vec+LR(Hadamard),Embedding,case1
A000182,A000016,0,0.02464591404758926,Node2Vec+LR(Hadamard),Embedding,case1
A000058,A000383,0,0.06813101640263297,Node2Vec+LR(Hadamard),Embedding,case1
A000261,A000184,0,0.02373806411427616,Node2Vec+LR(Hadamard),Embedding,case1
A000293,A000206,0,0.008801302669822349,Node2Vec+LR(Hadamard),Embedding,case1
A000189,A000012,0,0.21092542589807703,Node2Vec+LR(Hadamard),Embedding,case1
A000080,A000367,0,0.0006055730110547519,Node2Vec+LR(Hadamard),Embedding,case1
A000197,A000066,0,0.07467870813684466,Node2Vec+LR(Hadamard),Embedding,case1
A000470,A000225,0,0.0029004666252382275,Node2Vec+LR(Hadamard),Embedding,case1
A000439,A000384,0,0.000840176491448119,Node2Vec+LR(Hadamard),Embedding,case1
A000361,A000364,0,0.0010678913570804857,Node2Vec+LR(Hadamard),Embedding,case1
A000532,A000025,0,0.09685562759303444,Node2Vec+LR(Hadamard),Embedding,case1
A000159,A000552,0,0.015242660241478058,Node2Vec+LR(Hadamard),Embedding,case1
A000518,A000239,0,0.0009423608483674763,Node2Vec+LR(Hadamard),Embedding,case1
A000171,A000339,0,0.9976811742029358,Node2Vec+LR(Hadamard),Embedding,case1
A000044,A000273,0,0.00017014572484684888,Node2Vec+LR(Hadamard),Embedding,case1
A000441,A000270,0,0.007938246645372387,Node2Vec+LR(Hadamard),Embedding,case1
A000465,A000019,0,0.008128318776167607,Node2Vec+LR(Hadamard),Embedding,case1
A000282,A000281,0,0.016808938192204078,Node2Vec+LR(Hadamard),Embedding,case1
A000171,A000138,0,0.45134560497847276,Node2Vec+LR(Hadamard),Embedding,case1
A000076,A000291,0,0.5325154049135037,Node2Vec+LR(Hadamard),Embedding,case1
A000471,A000426,0,0.7209014317237707,Node2Vec+LR(Hadamard),Embedding,case1
A000111,A000549,0,0.13827105375261983,Node2Vec+LR(Hadamard),Embedding,case1
A000465,A000059,0,0.005644518164253152,Node2Vec+LR(Hadamard),Embedding,case1
A000438,A000054,0,0.002750677315826575,Node2Vec+LR(Hadamard),Embedding,case1
A000407,A000367,0,0.000925181987792086,Node2Vec+LR(Hadamard),Embedding,case1
A000167,A000243,0,0.07712545410588198,Node2Vec+LR(Hadamard),Embedding,case1
A000427,A000183,0,0.00529318307895157,Node2Vec+LR(Hadamard),Embedding,case1
A000560,A000011,0,0.010618883897181151,Node2Vec+LR(Hadamard),Embedding,case1
A000156,A000106,0,0.09758974032032185,Node2Vec+LR(Hadamard),Embedding,case1
A000330,A000141,0,0.5213428830447278,Node2Vec+LR(Hadamard),Embedding,case1
A000097,A000160,0,0.0073075955079253034,Node2Vec+LR(Hadamard),Embedding,case1
A000177,A000297,0,0.2707610983558929,Node2Vec+LR(Hadamard),Embedding,case1
A000097,A000385,0,0.10352251648783783,Node2Vec+LR(Hadamard),Embedding,case1
A000393,A000014,0,0.08962721404308985,Node2Vec+LR(Hadamard),Embedding,case1
A000476,A000018,0,0.014874577126352217,Node2Vec+LR(Hadamard),Embedding,case1
A000118,A000385,0,0.24300318783370464,Node2Vec+LR(Hadamard),Embedding,case1
A000311,A000381,0,0.004632117610390481,Node2Vec+LR(Hadamard),Embedding,case1
A000291,A000391,0,0.4996391440582169,Node2Vec+LR(Hadamard),Embedding,case1
A000205,A000261,0,0.15639632574567605,Node2Vec+LR(Hadamard),Embedding,case1
A000450,A000463,0,0.01738753869108245,Node2Vec+LR(Hadamard),Embedding,case1
A000055,A000518,0,0.0001886259421567593,Node2Vec+LR(Hadamard),Embedding,case1
A000454,A000396,0,0.06520949958547588,Node2Vec+LR(Hadamard),Embedding,case1
A000039,A000476,0,0.05317185009645088,Node2Vec+LR(Hadamard),Embedding,case1
A000474,A000238,0,0.05324875055816044,Node2Vec+LR(Hadamard),Embedding,case1
A000321,A000325,0,0.029334363608978575,Node2Vec+LR(Hadamard),Embedding,case1
A000243,A000339,0,0.0008882685091660764,Node2Vec+LR(Hadamard),Embedding,case1
A000498,A000565,0,0.5947558927199649,Node2Vec+LR(Hadamard),Embedding,case1
A000501,A000528,0,0.8829585393145583,Node2Vec+LR(Hadamard),Embedding,case1
A000470,A000090,0,0.00678711539950302,Node2Vec+LR(Hadamard),Embedding,case1
A000476,A000569,0,0.10199593996417015,Node2Vec+LR(Hadamard),Embedding,case1
A000476,A000469,0,0.7864415937501213,Node2Vec+LR(Hadamard),Embedding,case1
A000535,A000348,0,0.08030596854157221,Node2Vec+LR(Hadamard),Embedding,case1
A000485,A000379,0,0.001406008550970139,Node2Vec+LR(Hadamard),Embedding,case1
A000298,A000515,0,0.017678547790635525,Node2Vec+LR(Hadamard),Embedding,case1
A000049,A000316,0,0.9866641575776366,Node2Vec+LR(Hadamard),Embedding,case1
A000161,A000146,0,0.028925368388594774,Node2Vec+LR(Hadamard),Embedding,case1
A000167,A000191,0,0.09755605092364908,Node2Vec+LR(Hadamard),Embedding,case1
A000281,A000335,0,0.00011857998404481256,Node2Vec+LR(Hadamard),Embedding,case1
A000036,A000069,0,0.2524273771498791,Node2Vec+LR(Hadamard),Embedding,case1
A000352,A000504,0,0.00040575970473651584,Node2Vec+LR(Hadamard),Embedding,case1
A000323,A000089,0,0.21771966143641902,Node2Vec+LR(Hadamard),Embedding,case1
A000379,A000006,0,9.44631494421815e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000474,A000435,0,0.0035950589622511806,Node2Vec+LR(Hadamard),Embedding,case1
A000266,A000162,0,0.0023805666160973543,Node2Vec+LR(Hadamard),Embedding,case1
A000484,A000198,0,0.0283988477380255,Node2Vec+LR(Hadamard),Embedding,case1
A000250,A000199,0,0.006634787079343545,Node2Vec+LR(Hadamard),Embedding,case1
A000436,A000348,0,0.004116804631662212,Node2Vec+LR(Hadamard),Embedding,case1
A000129,A000529,0,0.029343988288005284,Node2Vec+LR(Hadamard),Embedding,case1
A000045,A000379,0,0.2299445918292851,Node2Vec+LR(Hadamard),Embedding,case1
A000002,A000245,0,0.001536930479999246,Node2Vec+LR(Hadamard),Embedding,case1
A000427,A000124,0,0.02609597092096776,Node2Vec+LR(Hadamard),Embedding,case1
A000336,A000056,0,0.5457216823932122,Node2Vec+LR(Hadamard),Embedding,case1
A000560,A000096,0,0.10911421330369994,Node2Vec+LR(Hadamard),Embedding,case1
A000366,A000301,0,0.009418966087936857,Node2Vec+LR(Hadamard),Embedding,case1
A000282,A000243,0,0.0010354984932602405,Node2Vec+LR(Hadamard),Embedding,case1
A000272,A000223,0,0.00293500436489572,Node2Vec+LR(Hadamard),Embedding,case1
A000116,A000140,0,0.007290583307820017,Node2Vec+LR(Hadamard),Embedding,case1
A000478,A000361,0,0.002109348730575733,Node2Vec+LR(Hadamard),Embedding,case1
A000519,A000246,0,0.002780032043006348,Node2Vec+LR(Hadamard),Embedding,case1
A000122,A000239,0,0.11521597270587539,Node2Vec+LR(Hadamard),Embedding,case1
A000337,A000179,0,0.026095929130892283,Node2Vec+LR(Hadamard),Embedding,case1
A000462,A000294,0,0.1839810940655649,Node2Vec+LR(Hadamard),Embedding,case1
A000103,A000147,0,0.0010377394654217523,Node2Vec+LR(Hadamard),Embedding,case1
A000269,A000398,0,0.08404893121076039,Node2Vec+LR(Hadamard),Embedding,case1
A000203,A000390,0,0.1388739771387502,Node2Vec+LR(Hadamard),Embedding,case1
A000419,A000051,0,0.00019587234896444223,Node2Vec+LR(Hadamard),Embedding,case1
A000082,A000446,0,0.0015379072971724358,Node2Vec+LR(Hadamard),Embedding,case1
A000060,A000146,0,0.032481915105214594,Node2Vec+LR(Hadamard),Embedding,case1
A000282,A000353,0,0.006145688648583495,Node2Vec+LR(Hadamard),Embedding,case1
A000508,A000414,0,0.7963734203917338,Node2Vec+LR(Hadamard),Embedding,case1
A000321,A000020,0,0.7848521148418974,Node2Vec+LR(Hadamard),Embedding,case1
A000231,A000230,0,0.08959134191958082,Node2Vec+LR(Hadamard),Embedding,case1
A000040,A000232,0,0.005394385101324044,Node2Vec+LR(Hadamard),Embedding,case1
A000266,A000125,0,0.0027236236682903793,Node2Vec+LR(Hadamard),Embedding,case1
A000448,A000087,0,0.001167601569594768,Node2Vec+LR(Hadamard),Embedding,case1
A000301,A000206,0,0.004188548078614889,Node2Vec+LR(Hadamard),Embedding,case1
A000147,A000160,0,0.8054722386854575,Node2Vec+LR(Hadamard),Embedding,case1
A000094,A000333,0,0.09042772047589993,Node2Vec+LR(Hadamard),Embedding,case1
A000040,A000215,0,0.15095044353999879,Node2Vec+LR(Hadamard),Embedding,case1
A000544,A000085,0,0.006443799248933482,Node2Vec+LR(Hadamard),Embedding,case1
A000355,A000181,0,0.7114079525840707,Node2Vec+LR(Hadamard),Embedding,case1
A000081,A000005,0,0.03804042234932404,Node2Vec+LR(Hadamard),Embedding,case1
A000076,A000273,0,0.00024061361455868875,Node2Vec+LR(Hadamard),Embedding,case1
A000076,A000493,0,0.01668017184635509,Node2Vec+LR(Hadamard),Embedding,case1
A000129,A000411,0,0.029049020663886045,Node2Vec+LR(Hadamard),Embedding,case1
A000494,A000367,0,0.0001440333901572532,Node2Vec+LR(Hadamard),Embedding,case1
A000197,A000056,0,0.7829835690048712,Node2Vec+LR(Hadamard),Embedding,case1
A000153,A000017,0,0.6933922018384103,Node2Vec+LR(Hadamard),Embedding,case1
A000258,A000535,0,0.01423677579825568,Node2Vec+LR(Hadamard),Embedding,case1
A000377,A000029,0,0.004015688069843101,Node2Vec+LR(Hadamard),Embedding,case1
A000325,A000457,0,2.1091866466016342e-05,Node2Vec+LR(Hadamard),Embedding,case1
A000028,A000263,0,0.010397211255697562,Node2Vec+LR(Hadamard),Embedding,case1
A000412,A000511,0,0.0002796920337272926,Node2Vec+LR(Hadamard),Embedding,case1
A000278,A000239,0,0.0003553868719401434,Node2Vec+LR(Hadamard),Embedding,case1
A000228,A000140,0,0.9955806826901508,Node2Vec+LR(Hadamard),Embedding,case1
A000231,A000217,0,0.41558324742876385,Node2Vec+LR(Hadamard),Embedding,case1
A000451,A000277,0,0.0024388684368755412,Node2Vec+LR(Hadamard),Embedding,case1
A000178,A000226,0,0.0010669906066875785,Node2Vec+LR(Hadamard),Embedding,case1
A000180,A000326,0,0.04262225741550173,Node2Vec+LR(Hadamard),Embedding,case1
A000420,A000195,0,0.43840565611442917,Node2Vec+LR(Hadamard),Embedding,case1
A000279,A000440,0,0.01974465043499187,Node2Vec+LR(Hadamard),Embedding,case1
A000376,A000543,0,0.0035026823623302956,Node2Vec+LR(Hadamard),Embedding,case1
A000412,A000400,0,0.003740352277138612,Node2Vec+LR(Hadamard),Embedding,case1
A000086,A000534,0,0.00034403607435269217,Node2Vec+LR(Hadamard),Embedding,case1
A000013,A000376,0,0.0012296941836356149,Node2Vec+LR(Hadamard),Embedding,case1
A000268,A000435,0,0.13031492159522534,Node2Vec+LR(Hadamard),Embedding,case1
A000380,A000544,0,0.11938921449163178,Node2Vec+LR(Hadamard),Embedding,case1
A000143,A000242,0,0.12914315328334824,Node2Vec+LR(Hadamard),Embedding,case1
A000078,A000204,0,0.00032523831056628633,Node2Vec+LR(Hadamard),Embedding,case1
A000560,A000337,0,0.5960993375761384,Node2Vec+LR(Hadamard),Embedding,case1
A000003,A000423,0,0.981505053578518,Node2Vec+LR(Hadamard),Embedding,case1
A000122,A000519,0,0.026508419991015945,Node2Vec+LR(Hadamard),Embedding,case1
A000330,A000113,0,0.017199892413402466,Node2Vec+LR(Hadamard),Embedding,case1
