u,v,label,score,model,case,group
A000431,A000457,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000234,A000288,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000241,A000560,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000335,A000377,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000191,A000356,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000066,A000220,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000127,A000447,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000213,A000237,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000030,A000541,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000173,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000336,A000458,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000110,A000267,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000003,A000168,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000207,A000317,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000066,A000483,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000073,A000519,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000084,A000092,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000277,A000482,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000486,A000541,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000061,A000337,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000303,A000396,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000100,A000454,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000104,A000147,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000255,A000293,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000022,A000523,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000073,A000219,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000260,A000483,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000055,A000474,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000332,A000543,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000043,A000464,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000115,A000375,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000228,A000430,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000186,A000322,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000003,A000159,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000479,A000517,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000344,A000357,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000166,A000253,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000345,A000509,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000075,A000486,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000002,A000495,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000455,A000475,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000454,A000520,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000166,A000227,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000046,A000468,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000377,A000486,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000266,A000442,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000283,A000565,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000366,A000542,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000079,A000476,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000076,A000183,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000035,A000244,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000056,A000283,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000141,A000321,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000122,A000370,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000073,A000198,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000227,A000534,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000206,A000428,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000145,A000494,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000064,A000177,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000214,A000335,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000094,A000109,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000072,A000250,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000536,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000081,A000151,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000265,A000470,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000164,A000492,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000337,A000354,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000100,A000253,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000354,A000438,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000147,A000241,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000438,A000524,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000307,A000530,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000316,A000363,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000032,A000050,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000250,A000306,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000136,A000452,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000041,A000326,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000233,A000498,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000036,A000247,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000084,A000312,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000474,A000556,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000260,A000468,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000363,A000439,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000114,A000456,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000030,A000137,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000323,A000566,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000032,A000361,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000297,A000495,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000068,A000414,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000190,A000543,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000074,A000146,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000132,A000441,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000135,A000138,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000442,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000226,A000351,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000098,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000364,A000432,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000078,A000488,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000489,A000563,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000116,A000466,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000076,A000426,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000339,A000346,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000260,A000329,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000222,A000226,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000240,A000265,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000087,A000282,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000022,A000492,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000185,A000211,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000139,A000187,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000387,A000544,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000379,A000463,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000245,A000305,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000379,A000454,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000024,A000348,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000407,A000495,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000055,A000269,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000340,A000522,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000301,A000416,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000021,A000388,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000160,A000284,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000387,A000533,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000011,A000273,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000068,A000363,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000065,A000105,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000031,A000124,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000158,A000212,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000261,A000508,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000498,A000517,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000294,A000298,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000365,A000543,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000356,A000370,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000175,A000261,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000086,A000345,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000054,A000510,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000269,A000566,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000173,A000474,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000295,A000562,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000310,A000545,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000075,A000550,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000387,A000428,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000322,A000558,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000001,A000435,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000301,A000307,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000019,A000186,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000098,A000503,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000060,A000293,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000049,A000074,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000190,A000279,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000350,A000446,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000162,A000472,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000345,A000498,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000106,A000393,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000236,A000434,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000404,A000488,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000291,A000445,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000191,A000323,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000098,A000487,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000102,A000336,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000047,A000492,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000484,A000538,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000175,A000334,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000042,A000503,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000323,A000497,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000136,A000537,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000283,A000425,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000134,A000321,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000308,A000448,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000036,A000298,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000086,A000544,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000234,A000291,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000074,A000463,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000212,A000426,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000241,A000297,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000305,A000395,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000407,A000451,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000083,A000472,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000354,A000456,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000123,A000506,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000010,A000320,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000373,A000439,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000229,A000366,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000361,A000434,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000167,A000230,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000446,A000499,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000203,A000205,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000376,A000545,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000116,A000266,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000099,A000409,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000011,A000078,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000107,A000355,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000047,A000341,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000254,A000297,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000123,A000230,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000285,A000365,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000187,A000214,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000125,A000439,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000028,A000050,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000104,A000384,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000053,A000169,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000116,A000549,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000079,A000228,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000073,A000239,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000181,A000506,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000218,A000279,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000225,A000368,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000148,A000162,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000450,A000486,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000136,A000293,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000123,A000501,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000010,A000293,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000045,A000331,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000196,A000365,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000249,A000504,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000068,A000509,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000166,A000450,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000359,A000552,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000029,A000115,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000207,A000374,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000114,A000253,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000319,A000377,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000546,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000082,A000180,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000024,A000227,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000275,A000515,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000350,A000439,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000054,A000194,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000072,A000244,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000124,A000527,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000434,A000460,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000200,A000482,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000142,A000374,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000009,A000128,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000043,A000390,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000115,A000398,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000528,A000545,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000014,A000451,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000123,A000240,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000037,A000473,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000348,A000410,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000318,A000475,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000379,A000535,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000093,A000297,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000112,A000172,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000081,A000259,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000514,A000519,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000072,A000502,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000109,A000322,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000231,A000517,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000241,A000426,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000278,A000407,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000234,A000377,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000140,A000280,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000289,A000329,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000106,A000462,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000123,A000434,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000281,A000535,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000174,A000390,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000169,A000467,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000255,A000412,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000370,A000474,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000073,A000261,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000090,A000333,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000062,A000065,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000316,A000432,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000225,A000383,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000134,A000471,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000063,A000176,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000143,A000497,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000335,A000396,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000203,A000272,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000085,A000248,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000045,A000129,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000413,A000543,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000233,A000248,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000002,A000557,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000035,A000354,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000236,A000357,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000079,A000526,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000111,A000144,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000428,A000446,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000079,A000169,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000203,A000436,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000136,A000255,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000099,A000454,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000313,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000049,A000235,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000297,A000352,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000177,A000508,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000039,A000073,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000028,A000120,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000023,A000164,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000325,A000474,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000055,A000270,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000140,A000399,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000193,A000296,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000276,A000365,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000090,A000302,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000133,A000282,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000283,A000363,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000395,A000487,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000332,A000364,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000018,A000155,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000123,A000393,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000024,A000244,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000217,A000285,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000286,A000468,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000375,A000493,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000249,A000282,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000103,A000464,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000053,A000531,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000156,A000412,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000352,A000409,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000294,A000427,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000087,A000450,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000083,A000336,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000212,A000543,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000107,A000301,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000122,A000240,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000178,A000320,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000187,A000503,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000122,A000546,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000147,A000273,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000065,A000384,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000255,A000337,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000074,A000297,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000051,A000098,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000120,A000312,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000080,A000502,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000092,A000204,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000004,A000486,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000242,A000386,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000108,A000409,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000142,A000506,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000174,A000189,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000364,A000486,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000070,A000159,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000372,A000459,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000159,A000396,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000065,A000512,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000080,A000185,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000132,A000203,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000109,A000361,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000165,A000533,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000137,A000205,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000087,A000290,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000004,A000357,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000070,A000353,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000232,A000397,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000164,A000507,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000350,A000487,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000027,A000238,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000040,A000430,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000212,A000450,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000017,A000424,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000032,A000418,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000254,A000347,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000243,A000327,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000227,A000380,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000281,A000459,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000282,A000369,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000170,A000560,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000166,A000203,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000339,A000490,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000203,A000268,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000290,A000432,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000296,A000365,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000145,A000417,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000468,A000519,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000320,A000455,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000107,A000491,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000340,A000568,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000194,A000522,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000135,A000260,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000079,A000333,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000006,A000159,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000070,A000286,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000122,A000563,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
A000062,A000257,0.0,0.5,GCN(2-layer)+Dot,case2,GCN
